Year,Site,Habitat,Taxonomy_Substrate_Functional_Group,mean_percent_cover
2018,LTER 2,Backreef,Algal Turf,23.92
2018,LTER 2,Backreef,Coral,0.24
2018,LTER 2,Backreef,Coral Rubble,4.8
2018,LTER 2,Backreef,Crustose Corallines,1.28
2018,LTER 2,Backreef,Cyanophyta,0.72
2018,LTER 2,Backreef,Damselfish Turf,4.64
2018,LTER 2,Backreef,Dictyota bartayresiana,30
2018,LTER 2,Backreef,Galaxaura sp.,0.16
2018,LTER 2,Backreef,Halimeda minima,0.56
2018,LTER 2,Backreef,Padina boryana,0.08
2018,LTER 2,Backreef,Peyssonnelia sp.,0.24
2018,LTER 2,Backreef,Sand,24.24
2018,LTER 2,Backreef,Turbinaria ornata,9.12
2018,LTER 2,Outer 10,Algal Turf,16
2018,LTER 2,Outer 10,Asparagopsis taxiformis,2.56
2018,LTER 2,Outer 10,Coral,63.04
2018,LTER 2,Outer 10,Crustose Corallines,10.32
2018,LTER 2,Outer 10,Halimeda discoidea,0.08
2018,LTER 2,Outer 10,Halimeda minima,0.64
2018,LTER 2,Outer 10,Halimeda taenicola,0.08
2018,LTER 2,Outer 10,Millepora platyphylla,5.6
2018,LTER 2,Outer 10,Peyssonnelia sp.,1.04
2018,LTER 2,Outer 10,Sand,0.64
2018,LTER 2,Outer 17,Algal Turf,49.6
2018,LTER 2,Outer 17,Asparagopsis taxiformis,1.6
2018,LTER 2,Outer 17,Coral,30.56
2018,LTER 2,Outer 17,Crustose Corallines,12.16
2018,LTER 2,Outer 17,Halimeda minima,0.08
2018,LTER 2,Outer 17,Halimeda sp.,0.08
2018,LTER 2,Outer 17,Millepora platyphylla,0.24
2018,LTER 2,Outer 17,Peyssonnelia sp.,2.64
2018,LTER 2,Outer 17,Sand,3.04
2018,LTER 3,Fringing,Algal Turf,32.72
2018,LTER 3,Fringing,Coral,8.48
2018,LTER 3,Fringing,Coral Rubble,34.8
2018,LTER 3,Fringing,Crustose Corallines,0
2018,LTER 3,Fringing,Cyanophyta,0.48
2018,LTER 3,Fringing,Damselfish Turf,11.28
2018,LTER 3,Fringing,Dictyota bartayresiana,3.36
2018,LTER 3,Fringing,Peyssonnelia sp.,0.48
2018,LTER 3,Fringing,Sand,8.32
2018,LTER 3,Fringing,Turbinaria ornata,0.08
2018,LTER 3,Backreef,Algal Turf,43.52
2018,LTER 3,Backreef,Amansia rhodantha,1.04
2018,LTER 3,Backreef,Coral,8.4
2018,LTER 3,Backreef,Coral Rubble,1.52
2018,LTER 3,Backreef,Crustose Corallines,0
2018,LTER 3,Backreef,Cyanophyta,0.08
2018,LTER 3,Backreef,Damselfish Turf,6.16
2018,LTER 3,Backreef,Dictyota bartayresiana,2.96
2018,LTER 3,Backreef,Halimeda discoidea,0.24
2018,LTER 3,Backreef,Halimeda minima,0.4
2018,LTER 3,Backreef,Sand,29.52
2018,LTER 3,Backreef,Turbinaria ornata,6.16
2018,LTER 3,Outer 10,Algal Turf,35.12
2018,LTER 3,Outer 10,Coral,22.64
2018,LTER 3,Outer 10,Crustose Corallines,11.52
2018,LTER 3,Outer 10,Halimeda discoidea,0.16
2018,LTER 3,Outer 10,Halimeda distorta,0.88
2018,LTER 3,Outer 10,Halimeda minima,0.32
2018,LTER 3,Outer 10,Halimeda taenicola,0.24
2018,LTER 3,Outer 10,Lobophora variegata,0.08
2018,LTER 3,Outer 10,Peyssonnelia sp.,6.96
2018,LTER 3,Outer 10,Sand,2.24
2018,LTER 3,Outer 10,Turbinaria ornata,19.84
2018,LTER 3,Outer 17,Algal Turf,36.72
2018,LTER 3,Outer 17,Amphiroa fragilissima,0.56
2018,LTER 3,Outer 17,Coral,13.2
2018,LTER 3,Outer 17,Crustose Corallines,22.8
2018,LTER 3,Outer 17,Halimeda minima,9.68
2018,LTER 3,Outer 17,Peyssonnelia sp.,15.36
2018,LTER 3,Outer 17,Sand,1.68
2018,LTER 4,Fringing,Algal Turf,8.16
2018,LTER 4,Fringing,Coral,13.12
2018,LTER 4,Fringing,Coral Rubble,34.32
2018,LTER 4,Fringing,Crustose Corallines,0
2018,LTER 4,Fringing,Cyanophyta,2.4
2018,LTER 4,Fringing,Dictyota bartayresiana,0.08
2018,LTER 4,Fringing,Sand,41.92
2018,LTER 4,Backreef,Algal Turf,41.92
2018,LTER 4,Backreef,Amansia rhodantha,1.52
2018,LTER 4,Backreef,Coral,24.4
2018,LTER 4,Backreef,Coral Rubble,15.6
2018,LTER 4,Backreef,Crustose Corallines,3.04
2018,LTER 4,Backreef,Cyanophyta,0.08
2018,LTER 4,Backreef,Damselfish Turf,2.96
2018,LTER 4,Backreef,Dictyota bartayresiana,0.64
2018,LTER 4,Backreef,Halimeda discoidea,0.08
2018,LTER 4,Backreef,Halimeda distorta,0.16
2018,LTER 4,Backreef,Halimeda minima,0.16
2018,LTER 4,Backreef,Sand,7.84
2018,LTER 4,Backreef,Tridacna sp.,0.24
2018,LTER 4,Backreef,Turbinaria ornata,1.36
2018,LTER 4,Outer 10,Algal Turf,45.12
2018,LTER 4,Outer 10,Coral,34.32
2018,LTER 4,Outer 10,Crustose Corallines,14.96
2018,LTER 4,Outer 10,Halimeda discoidea,0.16
2018,LTER 4,Outer 10,Millepora platyphylla,3.44
2018,LTER 4,Outer 10,Peyssonnelia sp.,1.68
2018,LTER 4,Outer 10,Sand,0.32
2018,LTER 4,Outer 17,Algal Turf,43.04
2018,LTER 4,Outer 17,Coral,25.6
2018,LTER 4,Outer 17,Crustose Corallines,18.48
2018,LTER 4,Outer 17,Halimeda minima,0.16
2018,LTER 4,Outer 17,Lobophora variegata,0.08
2018,LTER 4,Outer 17,Millepora platyphylla,0.24
2018,LTER 4,Outer 17,Peyssonnelia sp.,10.8
2018,LTER 4,Outer 17,Sand,1.6
2018,LTER 5,Fringing,Algal Turf,6.96
2018,LTER 5,Fringing,Coral,75.76
2018,LTER 5,Fringing,Coral Rubble,2.8
2018,LTER 5,Fringing,Crustose Corallines,0
2018,LTER 5,Fringing,Damselfish Turf,3.36
2018,LTER 5,Fringing,Sand,7.76
2018,LTER 5,Fringing,Sponge,3.36
2018,LTER 5,Backreef,Algal Turf,20.72
2018,LTER 5,Backreef,Amansia rhodantha,1.36
2018,LTER 5,Backreef,Coral,24.16
2018,LTER 5,Backreef,Coral Rubble,6.96
2018,LTER 5,Backreef,Crustose Corallines,1.84
2018,LTER 5,Backreef,Cyanophyta,0.24
2018,LTER 5,Backreef,Damselfish Turf,6.88
2018,LTER 5,Backreef,Halimeda minima,0.4
2018,LTER 5,Backreef,Peyssonnelia sp.,0.08
2018,LTER 5,Backreef,Sand,36.4
2018,LTER 5,Backreef,Turbinaria ornata,0.96
2018,LTER 5,Outer 10,Algal Turf,33.84
2018,LTER 5,Outer 10,Coral,33.76
2018,LTER 5,Outer 10,Crustose Corallines,20.4
2018,LTER 5,Outer 10,Halimeda discoidea,0.08
2018,LTER 5,Outer 10,Halimeda distorta,0.4
2018,LTER 5,Outer 10,Halimeda minima,0.4
2018,LTER 5,Outer 10,Halimeda opuntia,0.16
2018,LTER 5,Outer 10,Halimeda taenicola,1.36
2018,LTER 5,Outer 10,Millepora platyphylla,2.48
2018,LTER 5,Outer 10,Peyssonnelia sp.,6.56
2018,LTER 5,Outer 10,Sand,0.32
2018,LTER 5,Outer 10,Sarcophyton sp.,0.24
2018,LTER 5,Outer 17,Algal Turf,36.96
2018,LTER 5,Outer 17,Coral,33.68
2018,LTER 5,Outer 17,Crustose Corallines,16.24
2018,LTER 5,Outer 17,Halimeda discoidea,0.08
2018,LTER 5,Outer 17,Halimeda minima,0.32
2018,LTER 5,Outer 17,Lobophora variegata,0.4
2018,LTER 5,Outer 17,Millepora platyphylla,3.04
2018,LTER 5,Outer 17,Peyssonnelia sp.,5.28
2018,LTER 5,Outer 17,Sand,1.92
2018,LTER 5,Outer 17,Sarcophyton sp.,2.08
2018,LTER 6,Fringing,Algal Turf,40
2018,LTER 6,Fringing,Amansia rhodantha,0.32
2018,LTER 6,Fringing,Coral,4.8
2018,LTER 6,Fringing,Coral Rubble,17.76
2018,LTER 6,Fringing,Crustose Corallines,1.84
2018,LTER 6,Fringing,Cyanophyta,0.4
2018,LTER 6,Fringing,Damselfish Turf,25.12
2018,LTER 6,Fringing,Dictyota bartayresiana,4.08
2018,LTER 6,Fringing,Halimeda minima,1.12
2018,LTER 6,Fringing,Sand,1.04
2018,LTER 6,Fringing,Turbinaria ornata,3.52
2018,LTER 6,Backreef,Algal Turf,18.56
2018,LTER 6,Backreef,Amansia rhodantha,0.16
2018,LTER 6,Backreef,Coral,26.08
2018,LTER 6,Backreef,Coral Rubble,10.32
2018,LTER 6,Backreef,Crustose Corallines,0.64
2018,LTER 6,Backreef,Cyanophyta,0.4
2018,LTER 6,Backreef,Damselfish Turf,14
2018,LTER 6,Backreef,Dictyota bartayresiana,0.4
2018,LTER 6,Backreef,Halimeda minima,0.4
2018,LTER 6,Backreef,Sand,28.96
2018,LTER 6,Backreef,Turbinaria ornata,0.08
2018,LTER 6,Outer 10,Algal Turf,36.16
2018,LTER 6,Outer 10,Asparagopsis taxiformis,2.8
2018,LTER 6,Outer 10,Coral,44.72
2018,LTER 6,Outer 10,Crustose Corallines,12.48
2018,LTER 6,Outer 10,Cyanophyta,0.4
2018,LTER 6,Outer 10,Halimeda discoidea,0.08
2018,LTER 6,Outer 10,Halimeda minima,0.24
2018,LTER 6,Outer 10,Millepora platyphylla,0.72
2018,LTER 6,Outer 10,Peyssonnelia sp.,0.88
2018,LTER 6,Outer 10,Sand,1.52
2018,LTER 6,Outer 17,Algal Turf,41.6
2018,LTER 6,Outer 17,Asparagopsis taxiformis,1.52
2018,LTER 6,Outer 17,Coral,25.44
2018,LTER 6,Outer 17,Crustose Corallines,16.96
2018,LTER 6,Outer 17,Halimeda discoidea,5.84
2018,LTER 6,Outer 17,Halimeda minima,0.64
2018,LTER 6,Outer 17,Millepora platyphylla,0.16
2018,LTER 6,Outer 17,Sand,7.76
2018,LTER 6,Outer 17,Sargassum pacificum,0.08
2019,LTER 1,Fringing,Algal Turf,33.04
2019,LTER 1,Fringing,Coral,4.16
2019,LTER 1,Fringing,Crustose Corallines,1.04
2019,LTER 1,Fringing,Dictyota bartayresiana,6.48
2019,LTER 1,Fringing,Sand,55.28
2019,LTER 1,Backreef,Algal Turf,39.44
2019,LTER 1,Backreef,Amansia rhodantha,3.6
2019,LTER 1,Backreef,Coral,5.68
2019,LTER 1,Backreef,Crustose Corallines,0.4
2019,LTER 1,Backreef,Cyanophyta,0.72
2019,LTER 1,Backreef,Damselfish Turf,2.88
2019,LTER 1,Backreef,Dictyota bartayresiana,1.44
2019,LTER 1,Backreef,Sand,25.12
2019,LTER 1,Backreef,Sargassum pacificum,5.76
2019,LTER 1,Backreef,Turbinaria ornata,14.72
2019,LTER 1,Outer 10,Algal Turf,10.32
2019,LTER 1,Outer 10,Asparagopsis taxiformis,0.56
2019,LTER 1,Outer 10,Coral,84.08
2019,LTER 1,Outer 10,Crustose Corallines,2.48
2019,LTER 1,Outer 10,Dictyota friabilis,0.08
2019,LTER 1,Outer 10,Halimeda distorta,0.16
2019,LTER 1,Outer 10,Halimeda minima,0.32
2019,LTER 1,Outer 10,Halimeda taenicola,0.16
2019,LTER 1,Outer 10,Lobophora variegata,0.08
2019,LTER 1,Outer 10,Millepora platyphylla,1.68
2019,LTER 1,Outer 10,Peyssonnelia sp.,0.08
2019,LTER 1,Outer 10,Sand,0
2019,LTER 1,Outer 17,Algal Turf,44.24
2019,LTER 1,Outer 17,Asparagopsis taxiformis,4.8
2019,LTER 1,Outer 17,Coral,33.28
2019,LTER 1,Outer 17,Crustose Corallines,11.28
2019,LTER 1,Outer 17,Halimeda minima,0.4
2019,LTER 1,Outer 17,Lobophora variegata,0.08
2019,LTER 1,Outer 17,Peyssonnelia sp.,2.24
2019,LTER 1,Outer 17,Sand,3.68
2019,LTER 2,Fringing,Algal Turf,58.64
2019,LTER 2,Fringing,Amansia rhodantha,0.08
2019,LTER 2,Fringing,Coral,2.16
2019,LTER 2,Fringing,Crustose Corallines,1.44
2019,LTER 2,Fringing,Damselfish Turf,20.88
2019,LTER 2,Fringing,Dictyota bartayresiana,2.32
2019,LTER 2,Fringing,Halimeda minima,0.08
2019,LTER 2,Fringing,Millepora platyphylla,2.16
2019,LTER 2,Fringing,Peyssonnelia sp.,0.4
2019,LTER 2,Fringing,Sand,0.56
2019,LTER 2,Fringing,Turbinaria ornata,11.28
2019,LTER 2,Backreef,Algal Turf,31.68
2019,LTER 2,Backreef,Amansia rhodantha,0.08
2019,LTER 2,Backreef,Coral,0.48
2019,LTER 2,Backreef,Crustose Corallines,0.64
2019,LTER 2,Backreef,Cyanophyta,3.76
2019,LTER 2,Backreef,Damselfish Turf,1.92
2019,LTER 2,Backreef,Dictyota bartayresiana,21.76
2019,LTER 2,Backreef,Halimeda minima,1.52
2019,LTER 2,Backreef,Padina boryana,0.48
2019,LTER 2,Backreef,Peyssonnelia sp.,0.08
2019,LTER 2,Backreef,Sand,34.72
2019,LTER 2,Backreef,Sargassum pacificum,0.4
2019,LTER 2,Backreef,Turbinaria ornata,2.48
2019,LTER 2,Outer 10,Algal Turf,17.44
2019,LTER 2,Outer 10,Asparagopsis taxiformis,4.72
2019,LTER 2,Outer 10,Coral,62.48
2019,LTER 2,Outer 10,Crustose Corallines,7.2
2019,LTER 2,Outer 10,Cyanophyta,0.4
2019,LTER 2,Outer 10,Halimeda discoidea,0.08
2019,LTER 2,Outer 10,Halimeda distorta,0.4
2019,LTER 2,Outer 10,Halimeda minima,0.16
2019,LTER 2,Outer 10,Lobophora variegata,0.4
2019,LTER 2,Outer 10,Millepora platyphylla,5.04
2019,LTER 2,Outer 10,Peyssonnelia sp.,0.72
2019,LTER 2,Outer 10,Sand,0.96
2019,LTER 2,Outer 17,Algal Turf,49.44
2019,LTER 2,Outer 17,Asparagopsis taxiformis,1.28
2019,LTER 2,Outer 17,Coral,30.4
2019,LTER 2,Outer 17,Crustose Corallines,12.56
2019,LTER 2,Outer 17,Millepora platyphylla,0.24
2019,LTER 2,Outer 17,Peyssonnelia sp.,0.72
2019,LTER 2,Outer 17,Sand,5.36
2019,LTER 3,Fringing,Algal Turf,45.2
2019,LTER 3,Fringing,Coral,7.2
2019,LTER 3,Fringing,Crustose Corallines,0
2019,LTER 3,Fringing,Cyanophyta,1.6
2019,LTER 3,Fringing,Damselfish Turf,5.36
2019,LTER 3,Fringing,Dictyota bartayresiana,12.88
2019,LTER 3,Fringing,Sand,27.68
2019,LTER 3,Fringing,Turbinaria ornata,0.08
2019,LTER 3,Backreef,Algal Turf,50.16
2019,LTER 3,Backreef,Amansia rhodantha,1.12
2019,LTER 3,Backreef,Coral,9.84
2019,LTER 3,Backreef,Crustose Corallines,0.72
2019,LTER 3,Backreef,Cyanophyta,0.16
2019,LTER 3,Backreef,Damselfish Turf,6
2019,LTER 3,Backreef,Dictyota bartayresiana,1.28
2019,LTER 3,Backreef,Halimeda discoidea,0.56
2019,LTER 3,Backreef,Halimeda minima,1.28
2019,LTER 3,Backreef,Sand,20.32
2019,LTER 3,Backreef,Sargassum pacificum,0.16
2019,LTER 3,Backreef,Shell Debris,0.08
2019,LTER 3,Backreef,Turbinaria ornata,8.32
2019,LTER 3,Outer 10,Algal Turf,35.76
2019,LTER 3,Outer 10,Coral,24.08
2019,LTER 3,Outer 10,Crustose Corallines,10.56
2019,LTER 3,Outer 10,Cyanophyta,0.24
2019,LTER 3,Outer 10,Halimeda discoidea,0.56
2019,LTER 3,Outer 10,Halimeda distorta,0.24
2019,LTER 3,Outer 10,Halimeda minima,0.16
2019,LTER 3,Outer 10,Halimeda taenicola,0.16
2019,LTER 3,Outer 10,Lobophora variegata,0.08
2019,LTER 3,Outer 10,Peyssonnelia sp.,3.04
2019,LTER 3,Outer 10,Sand,2.72
2019,LTER 3,Outer 10,Turbinaria ornata,22.4
2019,LTER 3,Outer 17,Algal Turf,35.68
2019,LTER 3,Outer 17,Coral,20.16
2019,LTER 3,Outer 17,Crustose Corallines,19.52
2019,LTER 3,Outer 17,Dictyota bartayresiana,0.08
2019,LTER 3,Outer 17,Dictyota implexa,0.08
2019,LTER 3,Outer 17,Halimeda discoidea,0.24
2019,LTER 3,Outer 17,Halimeda minima,8.24
2019,LTER 3,Outer 17,Peyssonnelia sp.,15.44
2019,LTER 3,Outer 17,Sand,0.48
2019,LTER 3,Outer 17,Turbinaria ornata,0.08
2019,LTER 4,Fringing,Algal Turf,20.8
2019,LTER 4,Fringing,Coral,12
2019,LTER 4,Fringing,Crustose Corallines,0
2019,LTER 4,Fringing,Damselfish Turf,4.4
2019,LTER 4,Fringing,Dictyota bartayresiana,0.72
2019,LTER 4,Fringing,Sand,62.08
2019,LTER 4,Backreef,Algal Turf,47.92
2019,LTER 4,Backreef,Amansia rhodantha,1.92
2019,LTER 4,Backreef,Coral,26.72
2019,LTER 4,Backreef,Crustose Corallines,0.24
2019,LTER 4,Backreef,Cyanophyta,0.16
2019,LTER 4,Backreef,Damselfish Turf,7.6
2019,LTER 4,Backreef,Dictyota bartayresiana,0.48
2019,LTER 4,Backreef,Halimeda discoidea,1.2
2019,LTER 4,Backreef,Halimeda minima,0.24
2019,LTER 4,Backreef,Sand,10.72
2019,LTER 4,Backreef,Turbinaria ornata,2.8
2019,LTER 4,Outer 10,Algal Turf,36.72
2019,LTER 4,Outer 10,Ascidian,0.08
2019,LTER 4,Outer 10,Coral,36.32
2019,LTER 4,Outer 10,Crustose Corallines,11.6
2019,LTER 4,Outer 10,Cyanophyta,9.2
2019,LTER 4,Outer 10,Halimeda distorta,0.08
2019,LTER 4,Outer 10,Millepora platyphylla,4.24
2019,LTER 4,Outer 10,Peyssonnelia sp.,0.56
2019,LTER 4,Outer 10,Sand,1.2
2019,LTER 4,Outer 17,Algal Turf,37.28
2019,LTER 4,Outer 17,Coral,29.44
2019,LTER 4,Outer 17,Crustose Corallines,19.04
2019,LTER 4,Outer 17,Cyanophyta,0.8
2019,LTER 4,Outer 17,Halimeda discoidea,0.24
2019,LTER 4,Outer 17,Halimeda minima,0.16
2019,LTER 4,Outer 17,Lobophora variegata,0.16
2019,LTER 4,Outer 17,Millepora platyphylla,0.4
2019,LTER 4,Outer 17,Peyssonnelia sp.,9.44
2019,LTER 4,Outer 17,Sand,2.88
2019,LTER 4,Outer 17,Soft Coral,0.16
2019,LTER 5,Fringing,Actinotrichia fragilis,0.08
2019,LTER 5,Fringing,Algal Turf,17.6
2019,LTER 5,Fringing,Coral,67.2
2019,LTER 5,Fringing,Crustose Corallines,0
2019,LTER 5,Fringing,Cyanophyta,0.16
2019,LTER 5,Fringing,Damselfish Turf,4.56
2019,LTER 5,Fringing,Halimeda minima,0.16
2019,LTER 5,Fringing,Sand,9.84
2019,LTER 5,Fringing,Sponge,0.4
2019,LTER 5,Backreef,Algal Turf,24.8
2019,LTER 5,Backreef,Amansia rhodantha,1.28
2019,LTER 5,Backreef,Coral,25.12
2019,LTER 5,Backreef,Crustose Corallines,0.08
2019,LTER 5,Backreef,Cyanophyta,0.48
2019,LTER 5,Backreef,Damselfish Turf,8.24
2019,LTER 5,Backreef,Halimeda discoidea,0.24
2019,LTER 5,Backreef,Sand,39.44
2019,LTER 5,Backreef,Turbinaria ornata,0.32
2019,LTER 5,Outer 10,Algal Turf,24.96
2019,LTER 5,Outer 10,Coral,42.48
2019,LTER 5,Outer 10,Crustose Corallines,21.84
2019,LTER 5,Outer 10,Cyanophyta,0.16
2019,LTER 5,Outer 10,Halimeda discoidea,0.08
2019,LTER 5,Outer 10,Halimeda distorta,0.72
2019,LTER 5,Outer 10,Halimeda minima,0.32
2019,LTER 5,Outer 10,Halimeda taenicola,1.92
2019,LTER 5,Outer 10,Peyssonnelia sp.,6.96
2019,LTER 5,Outer 10,Sand,0.56
2019,LTER 5,Outer 17,Algal Turf,27.92
2019,LTER 5,Outer 17,Coral,37.36
2019,LTER 5,Outer 17,Crustose Corallines,19.92
2019,LTER 5,Outer 17,Halimeda minima,0.48
2019,LTER 5,Outer 17,Lobophora variegata,0.24
2019,LTER 5,Outer 17,Millepora platyphylla,2.8
2019,LTER 5,Outer 17,Peyssonnelia sp.,5.68
2019,LTER 5,Outer 17,Sand,4.16
2019,LTER 5,Outer 17,Soft Coral,1.44
2019,LTER 6,Fringing,Actinotrichia fragilis,0.56
2019,LTER 6,Fringing,Algal Turf,50.64
2019,LTER 6,Fringing,Colpomenia sinuosa,0.08
2019,LTER 6,Fringing,Coral,9.52
2019,LTER 6,Fringing,Crustose Corallines,0
2019,LTER 6,Fringing,Cyanophyta,0.24
2019,LTER 6,Fringing,Damselfish Turf,31.12
2019,LTER 6,Fringing,Dictyota bartayresiana,0.32
2019,LTER 6,Fringing,Halimeda minima,1.52
2019,LTER 6,Fringing,Sand,2.24
2019,LTER 6,Fringing,Turbinaria ornata,3.76
2019,LTER 6,Backreef,Algal Turf,26.16
2019,LTER 6,Backreef,Coral,20.96
2019,LTER 6,Backreef,Crustose Corallines,0.08
2019,LTER 6,Backreef,Cyanophyta,0.4
2019,LTER 6,Backreef,Damselfish Turf,13.68
2019,LTER 6,Backreef,Halimeda minima,0.16
2019,LTER 6,Backreef,Sand,38.4
2019,LTER 6,Backreef,Tridacna sp.,0.08
2019,LTER 6,Backreef,Turbinaria ornata,0.08
2019,LTER 6,Outer 10,Algal Turf,34.8
2019,LTER 6,Outer 10,Asparagopsis taxiformis,0.48
2019,LTER 6,Outer 10,Coral,44.32
2019,LTER 6,Outer 10,Crustose Corallines,16.08
2019,LTER 6,Outer 10,Cyanophyta,0.56
2019,LTER 6,Outer 10,Halimeda minima,0.08
2019,LTER 6,Outer 10,Halimeda taenicola,0.24
2019,LTER 6,Outer 10,Lobophora variegata,0.32
2019,LTER 6,Outer 10,Millepora platyphylla,1.28
2019,LTER 6,Outer 10,Peyssonnelia sp.,1.36
2019,LTER 6,Outer 10,Sand,0.32
2019,LTER 6,Outer 10,Soft Coral,0.16
2019,LTER 6,Outer 17,Algal Turf,33.52
2019,LTER 6,Outer 17,Asparagopsis taxiformis,3.84
2019,LTER 6,Outer 17,Coral,30.32
2019,LTER 6,Outer 17,Crustose Corallines,20.24
2019,LTER 6,Outer 17,Cyanophyta,0.32
2019,LTER 6,Outer 17,Halimeda discoidea,0.08
2019,LTER 6,Outer 17,Halimeda minima,0.16
2019,LTER 6,Outer 17,Lobophora variegata,0.08
2019,LTER 6,Outer 17,Millepora platyphylla,0.24
2019,LTER 6,Outer 17,Peyssonnelia sp.,5.44
2019,LTER 6,Outer 17,Sand,5.76
2020,LTER 1,Fringing,Algal Turf,49.4
2020,LTER 1,Fringing,Coral,4.28
2020,LTER 1,Fringing,Crustose Corallines,0.72
2020,LTER 1,Fringing,Cyanophyta,0.24
2020,LTER 1,Fringing,Dictyota bartayresiana,6.72
2020,LTER 1,Fringing,Halimeda minima,0.24
2020,LTER 1,Fringing,Sand,38.4
2020,LTER 1,Backreef,Algal Turf,48.12
2020,LTER 1,Backreef,Amansia rhodantha,4.24
2020,LTER 1,Backreef,Coral,5.08
2020,LTER 1,Backreef,Crustose Corallines,1.48
2020,LTER 1,Backreef,Cyanophyta,0.36
2020,LTER 1,Backreef,Dictyota bartayresiana,2.48
2020,LTER 1,Backreef,Halimeda sp.,0.32
2020,LTER 1,Backreef,Sand,19.76
2020,LTER 1,Backreef,Sargassum pacificum,5.92
2020,LTER 1,Backreef,Turbinaria ornata,12.12
2020,LTER 1,Outer 10,Algal Turf,20.88
2020,LTER 1,Outer 10,Asparagopsis taxiformis,6.48
2020,LTER 1,Outer 10,Coral,20.16
2020,LTER 1,Outer 10,Crustose Corallines,2.24
2020,LTER 1,Outer 10,Halimeda taenicola,0.24
2020,LTER 1,Outer 10,Lobophora variegata,48.88
2020,LTER 1,Outer 10,Millepora platyphylla,0.56
2020,LTER 1,Outer 10,Sand,0.56
2020,LTER 1,Outer 17,Algal Turf,44.96
2020,LTER 1,Outer 17,Asparagopsis taxiformis,4.32
2020,LTER 1,Outer 17,Coral,31.36
2020,LTER 1,Outer 17,Crustose Corallines,9.12
2020,LTER 1,Outer 17,Halimeda minima,0.16
2020,LTER 1,Outer 17,Lobophora variegata,2.64
2020,LTER 1,Outer 17,Peyssonnelia sp.,2.24
2020,LTER 1,Outer 17,Sand,5.2
2020,LTER 2,Fringing,Algal Turf,78.84
2020,LTER 2,Fringing,Amansia rhodantha,0.08
2020,LTER 2,Fringing,Coral,2.6
2020,LTER 2,Fringing,Crustose Corallines,1.2
2020,LTER 2,Fringing,Dictyota bartayresiana,1.76
2020,LTER 2,Fringing,Halimeda minima,0.04
2020,LTER 2,Fringing,Millepora platyphylla,1.08
2020,LTER 2,Fringing,Peyssonnelia sp.,0.2
2020,LTER 2,Fringing,Sand,0.44
2020,LTER 2,Fringing,Turbinaria ornata,13.52
2020,LTER 2,Backreef,Algal Turf,31.92
2020,LTER 2,Backreef,Amansia rhodantha,0.04
2020,LTER 2,Backreef,Coral,0.56
2020,LTER 2,Backreef,Crustose Corallines,1.52
2020,LTER 2,Backreef,Cyanophyta,1.88
2020,LTER 2,Backreef,Dictyota bartayresiana,21.52
2020,LTER 2,Backreef,Halimeda minima,2.76
2020,LTER 2,Backreef,Padina boryana,1.2
2020,LTER 2,Backreef,Peyssonnelia sp.,0.04
2020,LTER 2,Backreef,Sand,33.12
2020,LTER 2,Backreef,Sargassum pacificum,0.96
2020,LTER 2,Backreef,Turbinaria ornata,4.48
2020,LTER 2,Outer 10,Algal Turf,18.88
2020,LTER 2,Outer 10,Asparagopsis taxiformis,4.8
2020,LTER 2,Outer 10,Coral,19.6
2020,LTER 2,Outer 10,Crustose Corallines,8.08
2020,LTER 2,Outer 10,Halimeda minima,0.08
2020,LTER 2,Outer 10,Halimeda taenicola,0.08
2020,LTER 2,Outer 10,Lobophora variegata,46.16
2020,LTER 2,Outer 10,Peyssonnelia sp.,0.64
2020,LTER 2,Outer 10,Sand,1.68
2020,LTER 2,Outer 17,Algal Turf,48.24
2020,LTER 2,Outer 17,Asparagopsis taxiformis,1.12
2020,LTER 2,Outer 17,Coral,30.72
2020,LTER 2,Outer 17,Crustose Corallines,11.12
2020,LTER 2,Outer 17,Halimeda minima,0.24
2020,LTER 2,Outer 17,Lobophora variegata,0.64
2020,LTER 2,Outer 17,Peyssonnelia sp.,2.72
2020,LTER 2,Outer 17,Sand,5.2
2020,LTER 3,Fringing,Algal Turf,67.2
2020,LTER 3,Fringing,Coral,6.4
2020,LTER 3,Fringing,Crustose Corallines,0.04
2020,LTER 3,Fringing,Cyanophyta,1.2
2020,LTER 3,Fringing,Dictyota bartayresiana,6.6
2020,LTER 3,Fringing,Halimeda sp.,0.12
2020,LTER 3,Fringing,Sand,18.4
2020,LTER 3,Fringing,Turbinaria ornata,0.04
2020,LTER 3,Backreef,Algal Turf,54.76
2020,LTER 3,Backreef,Amansia rhodantha,0.56
2020,LTER 3,Backreef,Coral,13.48
2020,LTER 3,Backreef,Crustose Corallines,0.44
2020,LTER 3,Backreef,Cyanophyta,0.08
2020,LTER 3,Backreef,Dictyota bartayresiana,1.72
2020,LTER 3,Backreef,Halimeda sp.,2.72
2020,LTER 3,Backreef,Sand,20.2
2020,LTER 3,Backreef,Sargassum pacificum,0.08
2020,LTER 3,Backreef,Turbinaria ornata,5.28
2020,LTER 3,Outer 10,Algal Turf,43.36
2020,LTER 3,Outer 10,Coral,17.36
2020,LTER 3,Outer 10,Crustose Corallines,8.08
2020,LTER 3,Outer 10,Halimeda discoidea,0.08
2020,LTER 3,Outer 10,Halimeda minima,0.48
2020,LTER 3,Outer 10,Halimeda taenicola,0.64
2020,LTER 3,Outer 10,Lobophora variegata,0.96
